Time	Author	Year	Study	Region	Taxa	Fresh	Antarctic	S.Middle	Tropics	N.Middle	Arctic	Mtn	Island	Threatened	Endemic	Model.Type	Non.clim.threat	Land.Use.Change	Dispersal	Sp.int	Physiology	Adaptation	Pop.diff	Demography.LH	Earth.Sys	Other	Other.Habitat	Disp.Mod	Scenario	Climate.Mod	Pre.Ind.Rise	Year.Pred	Total.N	WtSp	version	concat	ave.percent	max.percent	min.percent	adj.percent
New	DiMarco	2019	DiMarco2019	World	Plants	N	N	Y	Y	Y	Y	S	S	N	Y	SAR	Y	Y	N	N	N	N	N	N	N	N	Y	None	RCP8.5	IPCC2013	3.21	2050	368050	254145	1	DiMarco2019WorldPlantsYSARYYNNNNNNNNYNoneRCP8.5IPCC20133.2120501	0.163260427	0.163260427	0.163260427	0.163260427
Original	Dirnbock	2003	Dirnbock2003	Europe	Plants	N	N	N	N	Y	N	Y	N	N	N	SDM	Y	N	N	N	N	N	N	N	N	N	Y	Universal	2C	MPI-ECHAM4	2.2	2050	85	85	1	Dirnbock2003EuropePlantsNSDMYNNNNNNNNNYUniversal2CMPI-ECHAM42.220501	0.494117647	0.529411765	0.458823529	0.469411765
Original	Dirnbock	2003	Dirnbock2003	Europe	Plants	N	N	N	N	Y	N	Y	N	N	N	SDM	Y	N	N	N	N	N	N	N	N	N	Y	Universal	IS92A(HHGGAX50)	MPI-ECHAM4	2.33	2050	85	85	1	Dirnbock2003EuropePlantsNSDMYNNNNNNNNNYUniversalIS92A(HHGGAX50)MPI-ECHAM42.3320501	0.088235294	0.094117647	0.082352941	0.083529412
New	Doan	2022	Doan2022	Samerica	Reptiles	N	N	N	Y	N	N	Y	N	Y	Y	Mechanistic	N	N	N	N	Y	N	N	N	N	N	N	None	A1B	IPCC2001	3.28	2100	2	2	1	Doan2022SamericaReptilesYMechanisticNNNNYNNNNNNNoneA1BIPCC20013.2821001	0	0	0	0
Original	Domisch	2011	Domisch2011	Europe	Insects	Y	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	A2	"HadCM3,CGCM2"	3.54	2080	38	38	1	"Domisch2011EuropeInsectsNSDMNNNNNNNNNNYUniversalA2HadCM3,CGCM23.5420801"	0.026315789	0.026315789	0.026315789	0.026315789
Original	Domisch	2011	Domisch2011	Europe	Insects	Y	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	B2	"HadCM3,CGCM2"	2.65	2080	38	38	1	"Domisch2011EuropeInsectsNSDMNNNNNNNNNNYUniversalB2HadCM3,CGCM22.6520801"	0	0	0	0
Original	Domisch	2013	Domisch2013	Europe	Insects	Y	N	N	N	Y	Y	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	IPCC2007	3.45	2080	191	191	1	Domisch2013EuropeInsectsNSDMNNNNNNNNNNNUniversalA2IPCC20073.4520801	0.047120419	0.09947644	0.010471204	0.084816754
Original	Domisch	2013	Domisch2013	Europe	Insects	Y	N	N	N	Y	Y	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	B2	IPCC2007	2.74	2080	191	191	1	Domisch2013EuropeInsectsNSDMNNNNNNNNNNNUniversalB2IPCC20072.7420801	0.02443281	0.057591623	0.005235602	0.047905759
New	Duan	2016	Duan2016	Asia	Amphibians	Y	N	N	Y	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	"RCP2.6,4.5,6,8.5"	IPCC2013	1.87	2050	134	134	1	"Duan2016AsiaAmphibiansNSDMNNNNNNNNNNNNoneRCP2.6,4.5,6,8.5IPCC20131.8720501"	0	0	0	0
New	Duan	2016	Duan2016	Asia	Amphibians	Y	N	N	Y	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	"RCP2.6,4.5,6,8.5"	IPCC2013	2.26	2070	134	134	1	"Duan2016AsiaAmphibiansNSDMNNNNNNNNNNNUniversalRCP2.6,4.5,6,8.5IPCC20132.2620701"	0	0	0	0
New	Duarte	2019	Duarte2019	Samerica	Plants	N	N	Y	Y	N	N	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP2.6	CCSM4	1.5	2080	142	142	1	Duarte2019SamericaPlantsYSDMNNNNNNNNNNNNoneRCP2.6CCSM41.520801	0.01056338	0.014084507	0.007042254	0.012676056
New	Duarte	2019	Duarte2019	Samerica	Plants	N	N	Y	Y	N	N	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP4.5	CCSM4	2.84	2080	142	142	1	Duarte2019SamericaPlantsYSDMNNNNNNNNNNNNoneRCP4.5CCSM42.8420801	0.021126761	0.042253521	0	0.033802817
New	Duarte	2019	Duarte2019	Samerica	Plants	N	N	Y	Y	N	N	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP6.0	CCSM4	3.04	2080	142	142	1	Duarte2019SamericaPlantsYSDMNNNNNNNNNNNNoneRCP6.0CCSM43.0420801	0.042253521	0.077464789	0.007042254	0.063380282
New	Duarte	2019	Duarte2019	Samerica	Plants	N	N	Y	Y	N	N	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	CCSM4	4.27	2080	142	142	1	Duarte2019SamericaPlantsYSDMNNNNNNNNNNNNoneRCP8.5CCSM44.2720801	0.133802817	0.26056338	0.007042254	0.209859155
New	Duarte	2019	Duarte2019	Samerica	Plants	N	N	Y	Y	N	N	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP2.6	CCSM4	1.5	2080	142	142	1	Duarte2019SamericaPlantsYSDMNNNNNNNNNNNUniversalRCP2.6CCSM41.520801	0.01056338	0.014084507	0.007042254	0.012676056
New	Duarte	2019	Duarte2019	Samerica	Plants	N	N	Y	Y	N	N	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	CCSM4	2.84	2080	142	142	1	Duarte2019SamericaPlantsYSDMNNNNNNNNNNNUniversalRCP4.5CCSM42.8420801	0.014084507	0.028169014	0	0.022535211
New	Duarte	2019	Duarte2019	Samerica	Plants	N	N	Y	Y	N	N	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP6.0	CCSM4	3.04	2080	142	142	1	Duarte2019SamericaPlantsYSDMNNNNNNNNNNNUniversalRCP6.0CCSM43.0420801	0.035211268	0.063380282	0.007042254	0.052112676
New	Duarte	2019	Duarte2019	Samerica	Plants	N	N	Y	Y	N	N	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	CCSM4	4.27	2080	142	142	1	Duarte2019SamericaPlantsYSDMNNNNNNNNNNNUniversalRCP8.5CCSM44.2720801	0.11971831	0.232394366	0.007042254	0.187323944
New	Dubos	2022	Dubos2022	Africa	Amphibians	Y	N	Y	Y	N	N	N	Y	Y	Y	SDM	Y	N	N	N	N	N	N	N	N	N	N	None	RCP2.6	BCC-CSM1.1	2.01	2070	1	1	1	Dubos2022AfricaAmphibiansYSDMYNNNNNNNNNNNoneRCP2.6BCC-CSM1.12.0120701	0.333333333	1	0	0.8
New	Dubos	2022	Dubos2022	Africa	Amphibians	Y	N	Y	Y	N	N	N	Y	Y	Y	SDM	Y	N	N	N	N	N	N	N	N	N	N	None	RCP2.6	HadGEM2-ES	1.95	2070	1	1	1	Dubos2022AfricaAmphibiansYSDMYNNNNNNNNNNNoneRCP2.6HadGEM2-ES1.9520701	0.333333333	1	0	0.8
New	Dubos	2022	Dubos2022	Africa	Amphibians	Y	N	Y	Y	N	N	N	Y	Y	Y	SDM	Y	N	N	N	N	N	N	N	N	N	N	None	RCP2.6	MIROC5	2.37	2070	1	1	1	Dubos2022AfricaAmphibiansYSDMYNNNNNNNNNNNoneRCP2.6MIROC52.3720701	0.333333333	1	0	0.8
New	Dubos	2022	Dubos2022	Africa	Amphibians	Y	N	Y	Y	N	N	N	Y	Y	Y	SDM	Y	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	BCC-CSM1.1	3.65	2070	1	1	1	Dubos2022AfricaAmphibiansYSDMYNNNNNNNNNNNoneRCP8.5BCC-CSM1.13.6520701	0.666666667	1	0	0.95
New	Dubos	2022	Dubos2022	Africa	Amphibians	Y	N	Y	Y	N	N	N	Y	Y	Y	SDM	Y	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	HadGEM2-ES	3.9	2070	1	1	1	Dubos2022AfricaAmphibiansYSDMYNNNNNNNNNNNoneRCP8.5HadGEM2-ES3.920701	0.666666667	1	0	0.95
New	Dubos	2022	Dubos2022	Africa	Amphibians	Y	N	Y	Y	N	N	N	Y	Y	Y	SDM	Y	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	MIROC5	3.84	2070	1	1	1	Dubos2022AfricaAmphibiansYSDMYNNNNNNNNNNNoneRCP8.5MIROC53.8420701	0	0	0	0
New	Dubos	2022	Dubos2022	Africa	Reptiles	N	N	Y	Y	N	N	N	Y	Y	Y	SDM	Y	N	N	N	N	N	N	N	N	N	N	None	RCP2.6	BCC-CSM1.1	2.01	2070	1	1	1	Dubos2022AfricaReptilesYSDMYNNNNNNNNNNNoneRCP2.6BCC-CSM1.12.0120701	0	0	0	0
New	Dubos	2022	Dubos2022	Africa	Reptiles	N	N	Y	Y	N	N	N	Y	Y	Y	SDM	Y	N	N	N	N	N	N	N	N	N	N	None	RCP2.6	HadGEM2-ES	1.95	2070	1	1	1	Dubos2022AfricaReptilesYSDMYNNNNNNNNNNNoneRCP2.6HadGEM2-ES1.9520701	0.333333333	1	0	0.8
New	Dubos	2022	Dubos2022	Africa	Reptiles	N	N	Y	Y	N	N	N	Y	Y	Y	SDM	Y	N	N	N	N	N	N	N	N	N	N	None	RCP2.6	MIROC5	2.37	2070	1	1	1	Dubos2022AfricaReptilesYSDMYNNNNNNNNNNNoneRCP2.6MIROC52.3720701	0	0	0	0
New	Dubos	2022	Dubos2022	Africa	Reptiles	N	N	Y	Y	N	N	N	Y	Y	Y	SDM	Y	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	BCC-CSM1.1	3.65	2070	1	1	1	Dubos2022AfricaReptilesYSDMYNNNNNNNNNNNoneRCP8.5BCC-CSM1.13.6520701	0.333333333	1	0	0.8
New	Dubos	2022	Dubos2022	Africa	Reptiles	N	N	Y	Y	N	N	N	Y	Y	Y	SDM	Y	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	HadGEM2-ES	3.9	2070	1	1	1	Dubos2022AfricaReptilesYSDMYNNNNNNNNNNNoneRCP8.5HadGEM2-ES3.920701	0.666666667	1	0	0.95
New	Dubos	2022	Dubos2022	Africa	Reptiles	N	N	Y	Y	N	N	N	Y	Y	Y	SDM	Y	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	MIROC5	3.84	2070	1	1	1	Dubos2022AfricaReptilesYSDMYNNNNNNNNNNNoneRCP8.5MIROC53.8420701	0	0	0	0
Original	Dullinger	2012	Dullinger2012	Europe	Plants	N	N	N	N	Y	N	Y	N	N	N	Hybrid	N	N	Y	N	N	N	N	Y	N	N	N	SpSpecific	A1B	MPI-ECHAM5	3.96	2100	125	125	1	Dullinger2012EuropePlantsNHybridNNYNNNNYNNNSpSpecificA1BMPI-ECHAM53.9621001	0.112	0.2	0.024	0.1648
Original	Dullinger	2012	Dullinger2012	Europe	Plants	N	N	N	N	Y	N	Y	N	N	N	Hybrid	N	N	Y	N	N	N	N	Y	N	N	N	SpSpecific	A1B	MPI-ECHAM5	3.96	2100	125	125	2	Dullinger2012EuropePlantsNHybridNNYNNNNYNNNSpSpecificA1BMPI-ECHAM53.9621002	0.22	0.4	0.04	0.328
Original	Dullinger	2012	Dullinger2012	Europe	Plants	N	N	N	N	Y	N	Y	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A1B	MPI-ECHAM5	3.96	2100	125	125	1	Dullinger2012EuropePlantsNSDMNNNNNNNNNNNNoneA1BMPI-ECHAM53.9621001	0.38	0.712	0.048	0.5792
Original	Dullinger	2012	Dullinger2012	Europe	Plants	N	N	N	N	Y	N	Y	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	MPI-ECHAM5	3.96	2100	125	125	1	Dullinger2012EuropePlantsNSDMNNNNNNNNNNNUniversalA1BMPI-ECHAM53.9621001	0.136	0.272	0	0.2176
Original	Dullinger	2012	Dullinger2012	Europe	Plants	N	N	N	N	Y	N	Y	N	N	Y	Hybrid	N	N	Y	N	N	N	N	Y	N	N	N	SpSpecific	A1B	MPI-ECHAM5	3.96	2100	25	25	1	Dullinger2012EuropePlantsYHybridNNYNNNNYNNNSpSpecificA1BMPI-ECHAM53.9621001	0.44	0.68	0.2	0.584
Original	Dullinger	2012	Dullinger2012	Europe	Plants	N	N	N	N	Y	N	Y	N	N	Y	Hybrid	N	N	Y	N	N	N	N	Y	N	N	N	SpSpecific	A1B	MPI-ECHAM5	3.96	2100	25	25	2	Dullinger2012EuropePlantsYHybridNNYNNNNYNNNSpSpecificA1BMPI-ECHAM53.9621002	0.48	0.72	0.24	0.624
Original	Dullinger	2012	Dullinger2012	Europe	Plants	N	N	N	N	Y	N	Y	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A1B	MPI-ECHAM5	3.96	2100	25	25	1	Dullinger2012EuropePlantsYSDMNNNNNNNNNNNNoneA1BMPI-ECHAM53.9621001	0.62	0.88	0.36	0.776
Original	Dullinger	2012	Dullinger2012	Europe	Plants	N	N	N	N	Y	N	Y	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	MPI-ECHAM5	3.96	2100	25	25	1	Dullinger2012EuropePlantsYSDMNNNNNNNNNNNUniversalA1BMPI-ECHAM53.9621001	0.34	0.68	0	0.544
New	Dullinger	2020	Dullinger2020	Europe	Plants	N	N	N	N	Y	N	Y	N	N	N	Hybrid	Y	Y	N	N	N	N	N	N	N	N	Y	Universal	RCP2.6	CNRM-CM5	1.87	2050	832	832	1	Dullinger2020EuropePlantsNHybridYYNNNNNNNNYUniversalRCP2.6CNRM-CM51.8720501	0.216346154	0.216346154	0.216346154	0.173076923
New	Dullinger	2020	Dullinger2020	Europe	Plants	N	N	N	N	Y	N	Y	N	N	N	Hybrid	Y	Y	N	N	N	N	N	N	N	N	Y	Universal	RCP4.5	CNRM-CM5	2.28	2050	832	832	1	Dullinger2020EuropePlantsNHybridYYNNNNNNNNYUniversalRCP4.5CNRM-CM52.2820501	0.235576923	0.235576923	0.235576923	0.188461538
New	Dullinger	2020	Dullinger2020	Europe	Plants	N	N	N	N	Y	N	Y	N	N	N	Hybrid	Y	Y	N	N	N	N	N	N	N	N	Y	Universal	RCP8.5	CNRM-CM5	2.32	2050	832	832	1	Dullinger2020EuropePlantsNHybridYYNNNNNNNNYUniversalRCP8.5CNRM-CM52.3220501	0.260817308	0.260817308	0.260817308	0.208653846
New	Dullinger	2020	Dullinger2020	Europe	Plants	N	N	N	N	Y	N	Y	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	RCP2.6	CNRM-CM5	1.87	2050	832	832	1	Dullinger2020EuropePlantsNSDMNNNNNNNNNNYUniversalRCP2.6CNRM-CM51.8720501	0.219951923	0.219951923	0.219951923	0.175961538
New	Dullinger	2020	Dullinger2020	Europe	Plants	N	N	N	N	Y	N	Y	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	RCP4.5	CNRM-CM5	2.28	2050	832	832	1	Dullinger2020EuropePlantsNSDMNNNNNNNNNNYUniversalRCP4.5CNRM-CM52.2820501	0.239182692	0.239182692	0.239182692	0.191346154
New	Dullinger	2020	Dullinger2020	Europe	Plants	N	N	N	N	Y	N	Y	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	RCP8.5	CNRM-CM5	2.32	2050	832	832	1	Dullinger2020EuropePlantsNSDMNNNNNNNNNNYUniversalRCP8.5CNRM-CM52.3220501	0.257211538	0.257211538	0.257211538	0.205769231
New	Duputie	2014	Duputie2014	Europe	Plants	N	N	N	N	Y	Y	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A1Fi	HadCM3	4.54	2090	21	21	1	Duputie2014EuropePlantsNSDMNNNNNNNNNNNNoneA1FiHadCM34.5420901	0.111111111	0.333333333	0	0.266666667
New	Duputie	2014	Duputie2014	Europe	Plants	N	N	N	N	Y	Y	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	B2	HadCM3	2.97	2090	21	21	1	Duputie2014EuropePlantsNSDMNNNNNNNNNNNNoneB2HadCM32.9720901	0	0	0	0
New	Duputie	2014	Duputie2014	Europe	Plants	N	N	N	N	Y	Y	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1Fi	HadCM3	4.54	2090	21	21	1	Duputie2014EuropePlantsNSDMNNNNNNNNNNNUniversalA1FiHadCM34.5420901	0	0	0	0
New	Duputie	2014	Duputie2014	Europe	Plants	N	N	N	N	Y	Y	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	B2	HadCM3	2.97	2090	21	21	1	Duputie2014EuropePlantsNSDMNNNNNNNNNNNUniversalB2HadCM32.9720901	0	0	0	0
New	Duputie	2015	Duputie2015	Europe	Plants	N	N	N	N	Y	Y	S	N	N	N	Mechanistic	N	N	N	N	N	N	N	Y	N	N	N	Universal	A1Fi	HadCM3	4.54	2090	3	3	1	Duputie2015EuropePlantsNMechanisticNNNNNNNYNNNUniversalA1FiHadCM34.5420901	0	0	0	0
New	Duputie	2015	Duputie2015	Europe	Plants	N	N	N	N	Y	Y	S	N	N	N	Mechanistic	N	N	N	N	N	N	N	Y	N	N	N	Universal	B2	HadCM3	2.97	2090	3	3	1	Duputie2015EuropePlantsNMechanisticNNNNNNNYNNNUniversalB2HadCM32.9720901	0	0	0	0
New	Dyderski	2018	Dyderski2018	Europe	Plants	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP2.6	HadGEM2-ES	1.95	2070	12	12	1	Dyderski2018EuropePlantsNSDMNNNNNNNNNNNNoneRCP2.6HadGEM2-ES1.9520701	0	0	0	0
New	Dyderski	2018	Dyderski2018	Europe	Plants	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP2.6	IPSL-CM5A-LR	2.47	2070	12	12	1	Dyderski2018EuropePlantsNSDMNNNNNNNNNNNNoneRCP2.6IPSL-CM5A-LR2.4720701	0	0	0	0
New	Dyderski	2018	Dyderski2018	Europe	Plants	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP2.6	MPI-ESM-LR	2.01	2070	12	12	1	Dyderski2018EuropePlantsNSDMNNNNNNNNNNNNoneRCP2.6MPI-ESM-LR2.0120701	0	0	0	0
New	Dyderski	2018	Dyderski2018	Europe	Plants	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP4.5	HadGEM2-ES	2.76	2070	12	12	1	Dyderski2018EuropePlantsNSDMNNNNNNNNNNNNoneRCP4.5HadGEM2-ES2.7620701	0.083333333	0.25	0	0.2
New	Dyderski	2018	Dyderski2018	Europe	Plants	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP4.5	IPSL-CM5A-LR	3.14	2070	12	12	1	Dyderski2018EuropePlantsNSDMNNNNNNNNNNNNoneRCP4.5IPSL-CM5A-LR3.1420701	0	0	0	0
New	Dyderski	2018	Dyderski2018	Europe	Plants	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP4.5	MPI-ESM-LR	2.4	2070	12	12	1	Dyderski2018EuropePlantsNSDMNNNNNNNNNNNNoneRCP4.5MPI-ESM-LR2.420701	0	0	0	0
New	Dyderski	2018	Dyderski2018	Europe	Plants	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	HadGEM2-ES	3.9	2070	12	12	1	Dyderski2018EuropePlantsNSDMNNNNNNNNNNNNoneRCP8.5HadGEM2-ES3.920701	0.222222222	0.5	0	0.425
New	Dyderski	2018	Dyderski2018	Europe	Plants	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	IPSL-CM5A-LR	4.3	2070	12	12	1	Dyderski2018EuropePlantsNSDMNNNNNNNNNNNNoneRCP8.5IPSL-CM5A-LR4.320701	0.083333333	0.25	0	0.2
New	Dyderski	2018	Dyderski2018	Europe	Plants	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	MPI-ESM-LR	3.53	2070	12	12	1	Dyderski2018EuropePlantsNSDMNNNNNNNNNNNNoneRCP8.5MPI-ESM-LR3.5320701	0	0	0	0
Original	Early	2011	Early2011	Namerica	Amphibians	Y	N	N	N	Y	N	S	N	N	Y	Hybrid	N	N	Y	N	N	N	N	N	N	N	N	Contiguous	A2	"HadCM3,PCM"	3.45	2095	15	15	1	"Early2011NamericaAmphibiansYHybridNNYNNNNNNNNContiguousA2HadCM3,PCM3.4520951"	0.2	0.2	0.2	0.2
Original	Early	2011	Early2011	Namerica	Amphibians	Y	N	N	N	Y	N	S	N	N	Y	Hybrid	N	N	Y	N	N	N	N	N	N	N	N	Contiguous	B1	"HadCM3,PCM"	2.15	2095	15	15	1	"Early2011NamericaAmphibiansYHybridNNYNNNNNNNNContiguousB1HadCM3,PCM2.1520951"	0.2	0.2	0.2	0.2
Original	Eaton	1996	Eaton1996	Namerica	Fish	Y	N	N	N	Y	N	S	S	N	N	Mechanistic	N	N	N	N	Y	N	N	N	N	N	N	Universal	2xCO2	CCCMACGCM1	4.4	2100	57	57	1	Eaton1996NamericaFishNMechanisticNNNNYNNNNNNUniversal2xCO2CCCMACGCM14.421001	0	0	0	0
Original	Engler	2009	Engler2009	Europe	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	None	A1Fi	HadCM3	5.24	2100	287	287	1	Engler2009EuropePlantsNSDMNNNNNNNNNNYNoneA1FiHadCM35.2421001	0.444250871	0.888501742	0	0.799651568
Original	Engler	2009	Engler2009	Europe	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	None	A2	HadCM3	4.04	2100	287	287	1	Engler2009EuropePlantsNSDMNNNNNNNNNNYNoneA2HadCM34.0421001	0.616724739	0.853658537	0.379790941	0.806271777
Original	Engler	2009	Engler2009	Europe	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	None	B1	HadCM3	2.57	2100	287	287	1	Engler2009EuropePlantsNSDMNNNNNNNNNNYNoneB1HadCM32.5721001	0.402439024	0.662020906	0.142857143	0.61010453
Original	Engler	2009	Engler2009	Europe	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	None	B2	HadCM3	2.8	2100	287	287	1	Engler2009EuropePlantsNSDMNNNNNNNNNNYNoneB2HadCM32.821001	0.449477352	0.714285714	0.18466899	0.661324042
Original	Engler	2009	Engler2009	Europe	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	SpSpecific	A1Fi	HadCM3	5.24	2100	287	287	1	Engler2009EuropePlantsNSDMNNNNNNNNNNYSpSpecificA1FiHadCM35.2421001	0.484320557	0.724738676	0.243902439	0.676655052
Original	Engler	2009	Engler2009	Europe	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	SpSpecific	A1Fi	HadCM3	5.24	2100	287	287	2	Engler2009EuropePlantsNSDMNNNNNNNNNNYSpSpecificA1FiHadCM35.2421002	0.452961672	0.707317073	0.198606272	0.656445993
Original	Engler	2009	Engler2009	Europe	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	SpSpecific	A2	HadCM3	4.04	2100	287	287	1	Engler2009EuropePlantsNSDMNNNNNNNNNNYSpSpecificA2HadCM34.0421001	0.367595819	0.599303136	0.135888502	0.552961672
Original	Engler	2009	Engler2009	Europe	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	SpSpecific	A2	HadCM3	4.04	2100	287	287	2	Engler2009EuropePlantsNSDMNNNNNNNNNNYSpSpecificA2HadCM34.0421002	0.334494774	0.581881533	0.087108014	0.532404181
Original	Engler	2009	Engler2009	Europe	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	SpSpecific	B1	HadCM3	2.57	2100	287	287	1	Engler2009EuropePlantsNSDMNNNNNNNNNNYSpSpecificB1HadCM32.5721001	0.165505226	0.320557491	0.010452962	0.289547038
Original	Engler	2009	Engler2009	Europe	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	SpSpecific	B1	HadCM3	2.57	2100	287	287	2	Engler2009EuropePlantsNSDMNNNNNNNNNNYSpSpecificB1HadCM32.5721002	0.146341463	0.289198606	0.003484321	0.260627178
Original	Engler	2009	Engler2009	Europe	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	SpSpecific	B2	HadCM3	2.8	2100	287	287	1	Engler2009EuropePlantsNSDMNNNNNNNNNNYSpSpecificB2HadCM32.821001	0.209059233	0.3728223	0.045296167	0.340069686
Original	Engler	2009	Engler2009	Europe	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	SpSpecific	B2	HadCM3	2.8	2100	287	287	2	Engler2009EuropePlantsNSDMNNNNNNNNNNYSpSpecificB2HadCM32.821002	0.191637631	0.355400697	0.027874564	0.322648084
Original	Engler	2009	Engler2009	Europe	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	A1Fi	HadCM3	5.24	2100	287	287	1	Engler2009EuropePlantsNSDMNNNNNNNNNNYUniversalA1FiHadCM35.2421001	0.412891986	0.668989547	0.156794425	0.617770035
Original	Engler	2009	Engler2009	Europe	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	A2	HadCM3	4.04	2100	287	287	1	Engler2009EuropePlantsNSDMNNNNNNNNNNYUniversalA2HadCM34.0421001	0.308362369	0.543554007	0.073170732	0.496515679
Original	Engler	2009	Engler2009	Europe	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	B1	HadCM3	2.57	2100	287	287	1	Engler2009EuropePlantsNSDMNNNNNNNNNNYUniversalB1HadCM32.5721001	0.120209059	0.236933798	0.003484321	0.21358885
Original	Engler	2009	Engler2009	Europe	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	B2	HadCM3	2.8	2100	287	287	1	Engler2009EuropePlantsNSDMNNNNNNNNNNYUniversalB2HadCM32.821001	0.160278746	0.296167247	0.024390244	0.268989547
Original	Engler	2011	Engler2011	Europe	Plants	N	N	N	N	Y	Y	Y	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	A1Fi	HadCM3	4.07	2085	2632	2632	1	Engler2011EuropePlantsNSDMNNNNNNNNNNYUniversalA1FiHadCM34.0720851	0.451367781	0.451367781	0.451367781	0.361094225
